movieId,poster_path,overview,release_year,duration,language,tmdb_rating,vote_count
295693,/unPB1iyEeTBcKiLg8W083rlViFH.jpg,"A story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim.",2017,97,EN,6.454,7175
19761,/zAoLR1azwd8QbglnjWpOwJ4PI6C.jpg,"In the future, Earth is overcrowded and the population relies on distant bases to be fed. In the Saturn 3 station, Major Adam and the scientist Alex, who is also his lover and has never been on Earth, have been researching hydroponics for three years in the base alone with their dog Sally.  Captain Benson arrives Saturn 3 with Hector, incapable to controlling his emotions he transfers his homicidal tendency and insanity to Hector.  Now Major Adam and Alex are trapped in the station with a dangerous psychopath robot.",1980,87,EN,5.2,200
376003,/A2P06xSGN8xbCubFoEgl1JWien5.jpg,"A troubled man runs away to Mexico and is recruited to join a paramilitary group of teens fighting the drug cartels. He proves himself to the group, but questions their motive.",2016,102,EN,4.735,49
321612,/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,2017,129,EN,6.971,15586
398818,/gXiE0WveDnT0n5J4sW9TMxXF4oT.jpg,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",2017,132,EN,8.1,12260
414425,/tf21kSKepMOlnorszWaiFwksKU4.jpg,"In the post–World War II South, two families are pitted against a barbaric social hierarchy and an unrelenting landscape as they simultaneously fight the battle at home and the battle abroad.",2017,135,EN,7.384,1237
315837,/zCtL3UBgCoZzd7XTVGhvl6XY75E.jpg,"In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",2017,107,EN,6.089,8129
437752,/wQpJbMzfmzwb14MiUVC991LEyTV.jpg,"No-nonsense comic Bill Burr takes the stage in Nashville and riffs on fast food, overpopulation, dictators and gorilla sign language.",2017,77,EN,6.872,156
341174,/w3qa274gvca9t8pkUoG8nfQgTU3.jpg,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.",2017,118,EN,6.483,7713
435351,/wuhQu9Bqh4DKnlzPIjGhve7EzHk.jpg,"Wicked one-liners and soul-baring confessions converge in this uniquely intimate stand-up special from ""Chappelle's Show"" co-creator Neal Brennan.",2017,65,EN,7.176,74
381064,/5D1dsGCh09cJlla924hnVYror6z.jpg,"When 11-year-old Gitty discovers that her father, Abe, a good and beloved farmer, is holding a wealthy man hostage in their abandoned silo in order to save their suffering farm, she befriends the captive in secret. As the truth unfolds about who he is and what will happen if he escapes, Gitty chooses to confront the thin line between reality and fiction.",2017,96,EN,6.0,92
378018,/c0WLRyT0AmUi41nVXBnqmJshIBn.jpg,"In the middle of a routine patrol, officer Daniel Carter happens upon a blood-soaked figure limping down a deserted stretch of road. He rushes the young man to a nearby rural hospital staffed by a skeleton crew, only to discover that patients and personnel are transforming into something inhuman. As the horror intensifies, Carter leads the other survivors on a hellish voyage into the subterranean depths of the hospital in a desperate bid to end the nightmare before it's too late.",2016,90,EN,5.994,1288
367147,/e9uR2tAeokwBvQm6e9Y5zSB5KoV.jpg,An eccentric mountain man on the run from the local sheriff recalls the mysterious events that brought him to his present fugitive state.,2017,96,EN,6.1,294
11795,/2vbtLS0rdMty6SA1MOCUIqhfWbm.jpg,"Sean Barker became the unwilling host to an alien bio-armor known as the Guyver. A year ago he destroyed the Kronos Corporation, an organization of mutants who want the Guyver. Now he is trying to find why the Guyver unit forces him to fight and kill evil.",1994,127,EN,5.6,82
26797,/bjybZeS8uPK0nezEz1CEZpZcbpa.jpg,"Ticked off comic Denis Leary talks honestly about subjects ranging from smoking, red meat, drugs, his family, rehab, and yes, cancer.",1993,62,EN,6.9,39
305470,/bKYKyyIv5YnisxjZtDreWtYA386.jpg,"Five ordinary teens must become something extraordinary when they learn that their small town of Angel Grove — and the world — is on the verge of being obliterated by an alien threat. Chosen by destiny, our heroes quickly discover they are the only ones who can save the planet. But to do so, they will have to overcome their real-life issues and before it’s too late, band together as the Power Rangers.",2017,124,EN,6.256,4448
126889,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,"The crew of the colony ship Covenant, bound for a remote planet on the far side of the galaxy, discovers what they think is an uncharted paradise but is actually a dark, dangerous world.",2017,122,EN,6.2,8845
334521,/olpgs0OPE8sdBGcuuWhKYzxAwN4.jpg,"Set in Boston in 1978, a meeting in a deserted warehouse between two gangs turns into a shoot-out and a game of survival.",2017,90,EN,6.258,1150
9711,/8BelHo8qmaurZjPS9hipSQ79Rr6.jpg,"After she delivers her child in an ambulance, alien Eve is killed by a half-breed. Fortunately, Dr. Abbot scoops up the baby alien and escapes. In time, the baby grows into a gorgeous blonde named Sara and begins her quest to find a worthy mate. But Sara is also savage and leaves a trail of deaths in her wake. This carnage makes chemistry student Dean question whether to help her race or not.",2004,111,EN,5.2,421
14611,/2bfVNvLKWaxFh1LiOKlvxgiHOXn.jpg,"Mysterious Wakanda lies in the darkest heart of Africa, unknown to most of the world. An isolated land hidden behind closed borders, fiercely protected by its young king: Black Panther. But when brutal alien invaders attack, the threat leaves Black Panther with no option but to go against the sacred decrees of his people and ask for help from outsiders.",2006,73,EN,6.8,296
185789,/oGXtT5UW8lDWt8uxlww2zw9GmBs.jpg,"Initially, ""Mulholland Dr."" was to mark David Lynch's return to television. It is a retooling of a script originally shot as a 94-minute pilot for a TV series (co-written with TV screenwriter Joyce Eliason) for the channel ABC, which had approved the script, but chose not even to air the pilot once it was done in 1999, despite Lynch's labours to cut the project to their liking. It was left in limbo until 18 month later French company Studio Canal Plus (also producer of 'The Straight Story') agreed to pay ABC $7 million for the pilot, and budget a few million more to turn the pilot into a two-hour, 27-minute movie. The cost of the film doubled to $14 million as sets had to be reconstructed and actors recalled.",1999,88,EN,7.829,499
444705,/lFGP9COk4X3sBqrkUpbQ78GdnZm.jpg,"Comedy icon Dave Chappelle makes his triumphant return to the screen with a pair of blistering, fresh stand-up specials. Filmed at The Palladium in Los Angeles, California, in March 2016.",2017,67,EN,7.62,259
444706,/jaHuxnzJy616w4Muv2NxZgQ9fUu.jpg,"Comedy icon Dave Chappelle makes his triumphant return to the screen with a pair of blistering, fresh stand-up specials. Filmed at the Moody Theater in Austin, Texas, in April 2015.",2017,66,EN,7.631,229
353569,/5frbf55BlFERLJRAwdZNaUGxwN2.jpg,"Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway – only to find herself seated with five fellow-unwanted guests at the dreaded Table 19.",2017,87,EN,5.911,971
417644,/mIHA8Xf6WmxbS83ia4vQ5ojvxV8.jpg,The adventures of two California Highway Patrol motorcycle officers as they make their rounds on the freeways of Los Angeles.,2017,100,EN,6.128,1317
74336,/uxRdKdpa0VHXEC3LdDUCwuV9VfN.jpg,"A family decides to buy a lodge in a remote hiking area. Their first customer commits suicide and the distraught family buries his body to avoid the bad publicity. But their luck gets worse, the bodies start piling up, and the family becomes frantic to rectify the situation.",1998,98,KO,7.06,184
129229,/80QaOskAV7IWlqZw4orrw0bjQVZ.jpg,"Short animation of a Russian folk tale, made in 1981. A parody of the fable by Ivan Krylov ""The Crow and the Fox"".",1981,9,RU,7.2,58
400928,/7YB2YrMwIm1g8FyZtlvmVDfRnAT.jpg,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",2017,101,EN,8.0,5636
339846,/6HE4xd8zloDqmjMZuhUCCw2UcY1.jpg,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",2017,116,EN,6.092,8159
72215,/7YbdqmDM9h2VmkelGYDKLYbuC5y.jpg,"The day comes when an old watchdog becomes useless but the masters being kind don't decide to drive him away. However they turn exasperated when the Dog stays indifferent during a home theft. The Dog leaves for the forest, where he meets the Wolf, his old enemy.",1982,10,RU,7.9,141
373569,/gsleO1KultziWltEAngAEZkxQhf.jpg,"When her boyfriend dumps Emily, a spontaneous woman in her 30s, she persuades her ultra-cautious mom to accompany her on a vacation to Ecuador. When these two very different women are trapped on this wild journey, their bond as mother and daughter is tested and strengthened while they attempt to navigate the jungle and escape.",2017,90,EN,5.353,804
282035,/zxkY8byBnCsXodEYpK8tmwEGXBI.jpg,"Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",2017,111,EN,5.515,7298
337339,/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",2017,136,EN,6.862,10399
36968,/rMoMXfFrdKWhN446i4MpeKFxvdL.jpg,"Sad and lonely after the death of her mother, Casey would do anything to see her again. But when a series of mystic mishaps mistakenly brings her fashion doll “Eve” to life instead, it changes Casey’s world forever!",2000,85,EN,6.4,423
419700,/38SDqWOt4utiLOnWlas7BfrYQGS.jpg,"When a hapless but dedicated talent manager signs his first client who actually has talent, his career finally starts to take off.",2017,130,EN,5.489,554
385805,/oNG4VITQkGd9iXHv0Ds7vmZdGYp.jpg,Controversial hedge fund titan Bill Ackman is on a crusade to expose global nutritional giant Herbalife as the largest pyramid scheme in history while Herbalife execs claim Ackman is a market manipulator out to bankrupt them and make a killing off his billion dollar short.,2016,104,EN,7.072,118
397442,/aEc69JY0azD9PwYtwS2RFwoyFOT.jpg,A gambling addict faces a conflict when entrusted with keeping a bunch of money that isn't his.,2017,88,EN,5.662,262
418078,/rNKJpFMlOZn5zkzBPZxEJrQn5Km.jpg,"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son, but this will soon be put to test when a desperate young family arrives seeking refuge.",2017,91,EN,5.852,2415
15314,/8LSbj1iwkxM7AZRTKxCxfdmE4Lt.jpg,"Desperate to be free from her drunken, unloving mother Diane, the beautiful, scheming young Mini seduces her stepfather Martin and soon convinces him to join her in a sadistic scheme to have Diane declared insane. But their conspiracy soon escalates to murder and when John Garson, a young detective starts investigating, Martin and Mini begin to turn on each other.",2006,91,EN,5.602,121
260514,/fyy1nDC8wm553FCiBDojkJmKLCs.jpg,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",2017,102,EN,6.853,5981
268531,/vKSmaPct5OEeMoD8ue30RisHlKD.jpg,"Based on the bestselling book series, this outrageous comedy tells the story of George and Harold,  two overly imaginative pranksters who hypnotize their principal into thinking he’s an enthusiastic, yet dimwitted, superhero named Captain Underpants.",2017,88,EN,6.2,1237
